hotel,arrival_date_month,adults,reservation_status
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,3,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,2,Check-Out
City Hotel,October,3,Check-Out
City Hotel,October,1,Check-Out
City Hotel,October,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,1,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,November,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,0,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,0,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,0,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,3,Check-Out
City Hotel,December,2,Check-Out
City Hotel,December,1,Check-Out
City Hotel,December,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,0,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,3,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,0,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,0,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,1,Check-Out
City Hotel,January,2,Check-Out
City Hotel,January,2,Check-Out
